"video_id","uploader","interval","category","length","views","rating","total_rating","comments","related_id"
"91AE-wWLEqE","HockeyHighlights","1134","Sports","173","8959","4.5","4","47","ESHa9-Czv_A"
"13n5LV88mpE","MoniiiOldhamstto","1134","Sports","46","9364","3.0","2","28","ESHa9-Czv_A"
"CcqGKRlcQ04","HockeyWebCast","1133","Sports","76","6493","4.67","9","27","xNzVqjUXCOs"
"Dtmj1eafqqM","jonathanroy30","1134","Sports","82","7072","2.67","3","24","5ST_-yhbhgw"
"HlaDJoD2-Qc","thehockeyherald","1131","Sports","45","132665","3.79","87","451","ESHa9-Czv_A"
"tsZarzNGvW8","corunguneee","1135","Sports","38","7314","5.0","6","20","ESHa9-Czv_A"
"LLwR1uTZwR4","mikedaud29","1134","Sports","46","898","0.0","0","0","ZaDu9qYcPXM"
"nVIG7RMif6s","corunguneee","1131","Sports","45","415337","4.45","324","1426","ESHa9-Czv_A"
"RuruwOhW9Nc","housezikk","1108","Music","272","22340","4.74","35","9","UvuvOcgTQxg"
"UvuvOcgTQxg","katarina19901","1104","Music","243","766885","4.83","1928","1608","LGQKEIX7-Sk"
"LGQKEIX7-Sk","cpp87","1066","Music","275","119478","4.85","110","80","UvuvOcgTQxg"
"WvhfbXgXl6M","jahquan514514","1063","Music","280","260636","4.82","344","298","UvuvOcgTQxg"
"U8i2UBARbC4","metromix","1102","Music","139","56907","4.85","65","52","UvuvOcgTQxg"
"5hayE_ZP0rI","universalmusicgroup","1110","Music","272","1976909","4.79","7496","6775","CzxR8OH-fDQ"
"3KCgCfy6xBk","DoItLookLikeICare","1112","Music","583","3903","5.0","10","74","2nkyj0OtaSs"
"QLj_4c0Km4w","DeeLikesProd2008","1105","Music","278","29822","4.73","64","23","UvuvOcgTQxg"
"h_hnJPMRgU0","firestarta81","1108","Music","246","6209","4.93","27","21","TmQioIPvrhA"
"OURf5hfX4zQ","JocelynFry1356","1119","Music","263","9420","4.76","811","24","5hayE_ZP0rI"
"3v1oRJYJl6A","fnikki91","1107","Music","243","25831","4.99","67","91","LGQKEIX7-Sk"
"b9dmdHn1eRI","BengiBitch111","1114","Music","271","12378","4.92","38","18","UvuvOcgTQxg"
"ltaexF_84FM","MatAlfRoadShow","1110","Music","275","14264","4.88","33","15","5hayE_ZP0rI"
"CqIEQXuIS7Y","darius06","1074","Music","278","1153","5.0","3","5","BL5B8X114QE"
"3Sy769Ry6hQ","aerocheder","1124","Education","58","96088","3.16","294","257","MeZqKo-qbPc"
"MeZqKo-qbPc","aerocheder","1127","Travel & Events","22","25688","4.1","30","37","3Sy769Ry6hQ"
"N12QDWhtgqE","HortonGB","1121","Film & Animation","32","106741","4.91","381","843","iEFW7upjkaA"
"iEFW7upjkaA","HortonGB","1116","Film & Animation","38","110062","4.85","307","804","TEJenuU1QKE"
"TEJenuU1QKE","HortonGB","1116","Film & Animation","425","271055","4.5","716","513","iEFW7upjkaA"
"_2nonHxwABI","RandomSisters","1127","Comedy","14","16502","4.48","27","33","3cpQgrJrygo"
"3cpQgrJrygo","laxbabe91","1127","Film & Animation","12","17094","4.93","44","40","_2nonHxwABI"
"vNuXHSFGOnM","SomebodyKickin","1124","Comedy","9","6427","2.92","37","40","3Sy769Ry6hQ"
"eEXoxVEgCdw","caileadair","1128","Film & Animation","28","23371","4.8","44","31","3Sy769Ry6hQ"
"VblpG7Up76M","HortonGB","1116","Film & Animation","215","17850","4.92","78","65","N12QDWhtgqE"
"wCtKvSPGugE","Tonytambe","1115","Comedy","5","15065","3.07","27","18","3Sy769Ry6hQ"
"vyKaJBZKrUY","HortonGB","1116","Film & Animation","99","20728","4.91","58","52","TEJenuU1QKE"
"4ylfIm6k1AU","HortonGB","1116","Film & Animation","39","43719","4.86","77","65","iEFW7upjkaA"
"#NAME?","HortonGB","1116","Film & Animation","80","16903","4.81","48","26","TEJenuU1QKE"
"MIQFTBsGccA","HortonGB","1116","Film & Animation","174","13103","5.0","42","45","TEJenuU1QKE"
"uzB5vpPufR4","HortonGB","1116","Film & Animation","38","42805","4.78","74","59","iEFW7upjkaA"
"aBnOFA3SBcc","HortonGB","1116","Film & Animation","38","29359","4.85","71","72","iEFW7upjkaA"
"1LzD-FtQPx8","Cinderellagirl78","1125","Entertainment","54","2364","2.2","5","6","3Sy769Ry6hQ"
"xcxGeiUbLSM","HortonGB","1116","Film & Animation","38","20256","4.83","35","53","TEJenuU1QKE"
"VwRMOOpyq7A","HortonGB","1116","Film & Animation","38","11770","4.88","34","13","uzB5vpPufR4"
"gE7Bm1KNpcg","elgado","866","Sports","588","44716","4.77","48","62","dewTVnbOhKw"
"IqB1Gir6zgQ","guancavilca","1058","Sports","243","462","5.0","2","1","qnHIPGEkeP8"
"4th2BirSdQk","guancavilca","1000","Sports","51","3572","4.5","2","1","hiHj4ELJnGM"
"35apJLfaYYg","guancavilca","999","Sports","44","2477","5.0","1","1","A3JfTAOkB8Q"
"2oA_pGgaoQY","FKFlitz","866","People & Blogs","7","4889","5.0","1","0","urF0vKIYx3s"
"kfzjD7NhN9o","andreberruga","1135","Sports","86","2574","4.11","9","5","011bZQK8XR8"
"SPBfJacSqtQ","ferpantoniocdo","923","Entertainment","159","787","5.0","1","1","LvG4C0Knl5k"
"Syncd5yq8o4","KINGofSOCCERhistory","987","Sports","244","4085","5.0","12","6","q-Rph3ZVKo0"
"U6WeTUdlaic","fjsmota","1135","Sports","14","1153","5.0","3","4","W_2OTpSjiSY"
"phhwmjVcZBQ","andr3sfc","767","Sports","249","19870","4.75","24","17","vgDWdr04jYM"
"lHeu0yiATWc","dRiToWs","973","Sports","210","547","5.0","2","0","_N4U6zwYvGQ"
"FBCoJlrLCTg","Bambam13544","877","People & Blogs","43","825","5.0","1","0","RuLNHjHIp2M"
"le1i447wzPk","BlackboyysureTV","1121","Music","292","1670956","4.73","3152","4079","740d8sTpM7U"
"740d8sTpM7U","universalmusicgroup","1122","Music","307","1257835","4.71","4684","5301","le1i447wzPk"
"h8p8WyqK1GI","StayGDUp109","1120","Music","286","1035833","4.46","1775","2367","kk0lFKE2Kpw"
"JIG1Vr0h_aE","VarinaWrestling","1121","Music","297","871204","4.66","1810","2280","le1i447wzPk"
"bm-Z9kZ9iW8","rishiflow","1121","Music","299","96482","4.62","90","79","krqCi_y3z1g"
"kEEaoBu48EA","circahiphop","1122","Music","301","151620","4.82","273","277","740d8sTpM7U"
"gnfBatAqeyA","LilWayneMuziiC","1120","Music","288","70969","4.56","78","97","h8p8WyqK1GI"
"wD_uA_o4vi4","LilWayneMuziiC","1122","Music","190","4496","3.89","9","6","krqCi_y3z1g"
"nwqXVAYsYW4","employeofdayear","1122","Music","291","28966","5.0","19","16","krqCi_y3z1g"
"K28kMVrtMmE","pooldoggy21","1120","Music","409","134575","4.43","109","176","h8p8WyqK1GI"
"MeOsnO7ZY4w","supertrooper073","1122","Music","297","11109","4.95","22","18","krqCi_y3z1g"
"tLkC29Lw3Bk","HopCityCom1","1121","Music","300","130120","4.76","245","320","le1i447wzPk"
"dqUTCSFlRIk","cobimana","1121","Music","297","145906","4.65","211","209","le1i447wzPk"
"jgwasdhZOLQ","forgivenothing","1123","Music","299","184165","4.85","438","423","kEEaoBu48EA"
"5FRbsnay5v4","manny856","1119","Music","267","85425","3.15","84","33","ColTSe6-SHs"
"IxG6WIHJ8P4","hans23334","1082","Music","185","116566","4.75","137","119","Kfz8AzMT9ag"
"tfutlVB4ZJQ","supaflyb2","1118","Comedy","315","262813","4.08","692","1521","ColTSe6-SHs"
"K7cxiO3zniU","ethiojoe","1085","Sports","132","23397","3.64","55","59","E2wNBPqzaVw"
"ColTSe6-SHs","m1graine","1117","Music","284","597767","4.82","714","727","a5S4kbM5CnU"
"ZsRKuYVNkGI","singingshaylababi","1111","Entertainment","167","14854","4.24","37","57","OtOsKNir6i0"
"gaL_AhV6bcI","CoversbyJeffreyD","1121","Music","240","25886","3.89","54","32","p6MYUO8lsAg"
"qfh4BATEcdI","MPropa","1088","Music","227","138358","3.91","93","89","ColTSe6-SHs"
"8zjSg7A6XBg","calebplayspiano","1111","Music","201","215511","4.83","352","383","ColTSe6-SHs"
"IJKssP8bT7A","TurkisHdeluXe2oo7","1108","Music","182","10173","4.53","19","30","IxG6WIHJ8P4"
"xvQmuigsjQM","geetwo2002","1100","Entertainment","337","13767","4.88","8","5","IxG6WIHJ8P4"
"gpSaJ7FF8oo","TMark2489","1037","Comedy","325","16571","4.05","41","112","oxNkH8fqhpQ"
"NZ2ihzzExeY","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"a5S4kbM5CnU","afiqafnan","1118","Music","266","146681","1.99","133","62","ColTSe6-SHs"
"h_ZBIz5FLNI","ptwbiz","1135","Howto & Style","39","310","1.0","5","0","rKMmOOn-fYg"
"EmTPgiIoEtA","AyatollahGondola","1068","Nonprofits & Activism","6","813","1.0","1","0","l2_2WJdqIEc"
"1J4PKztKHCY","afilmspalestine","1011","News & Politics","587","826","0.0","0","0","BjMt0V6Q6dU"
"l2_2WJdqIEc","AyatollahGondola","1068","Nonprofits & Activism","69","607","1.0","2","0","k60hSbO1rPE"
"hhcVM4NjQcQ","TexasPatriot56","1030","News & Politics","15","370","3.67","3","1","Zbm4vFNapMI"
"tC-3XPvJs9M","jackie40d","1084","News & Politics","311","72","0.0","0","0","0ocn9NxvQjg"
"fbnJ4KnFaCw","jackie40d","1060","News & Politics","594","80","5.0","1","0","NRj9r1OBBD4"
"4hLdGb3_39Q","jackie40d","1109","News & Politics","434","61","0.0","0","2","C6QarwVGPyY"
"zkuIx8EfZBI","jackie40d","1126","News & Politics","446","31","0.0","0","0",""
"uP-JLE3_3iQ","StoneSoupStation","1065","People & Blogs","376","67","5.0","1","2","ygjZ0UBpQ9M"
"BrXlGPfX4SQ","StoneSoupStation","930","People & Blogs","98","173","0.0","0","1","n4iq9mVQ1VE"
"srha2LwTs6k","nauiocelotl","655","People & Blogs","25","964","4.22","9","3","ny_7d75wMgU"
"C4Df-WD0dkU","MATTORG","1126","News & Politics","551","25","5.0","1","2","52IqsRvPyFI"
"zGwEzPgpFD8","1qtmc1","1002","Nonprofits & Activism","420","611","5.0","1","0",""
"Ejb8QOyjz-E","BullitGTI","936","Autos & Vehicles","598","144416","4.83","333","176","KJElJt_D7e0"
"4xL7yveZA_o","BullitGTI","936","Autos & Vehicles","568","56236","4.9","194","94","Ejb8QOyjz-E"
"JR43BD6K7jg","BullitGTI","954","Autos & Vehicles","536","47795","4.78","109","54","Ejb8QOyjz-E"
"TL6r9TTR7CY","BullitGTI","977","Autos & Vehicles","578","19292","4.75","51","38","JR43BD6K7jg"
"t-7HJye6EMo","BullitGTI","1048","Autos & Vehicles","588","11459","4.88","34","37","bVR288WbDXc"
"JawpNY7-Jz0","superonkel","993","Autos & Vehicles","441","1199","4.33","6","3","Wl5eXg4tF3A"
"e3XqhbMk-gg","TeamGT","667","Entertainment","473","6085","4.95","38","11","dTY2mC-ckhw"
"qkvlqM8XmsM","yayashi","361","Autos & Vehicles","436","15205","4.73","153","57","37UMSJDqGE4"
"VECI6nVvMgw","dimitrizacarii","1109","Autos & Vehicles","213","2294","4.83","6","12","uJW8jKZ1n-M"
"AExwULdEM80","THEBMWDRIVERM6","1081","Autos & Vehicles","339","883","4.5","2","1","lNOFA3r3ZvA"
"lSx_d4hlSA0","Lambotractor","1017","Entertainment","18","3761","2.5","2","4","mKi6xFq2dLE"
"ZLZIv0FYwF8","ANDREASGTRBMW","1103","Autos & Vehicles","418","6852","5.0","6","14","yoUZIl5mvsI"
"lfJyRYWpet8","Bordill","782","Autos & Vehicles","439","43640","4.75","36","31","qNmiRjTQ9WQ"
"jbhRJByD2SM","ferrari36","727","Autos & Vehicles","156","3179","5.0","4","1","Nq_cI7SnV-k"
"Q7M2Yg48vMI","FastLaneDaily","981","Autos & Vehicles","240","77219","4.16","62","62","VEL5ABddZ0k"
"jzdPydR3goE","BullitGTI","936","Autos & Vehicles","566","28011","4.85","102","62","JR43BD6K7jg"
"KkzZya36g3Y","BullitGTI","1024","Autos & Vehicles","597","9819","5.0","19","18","TL6r9TTR7CY"
"bVR288WbDXc","BullitGTI","1048","Autos & Vehicles","599","10850","4.63","30","41","t-7HJye6EMo"
"0V0DgKArOqI","marshallchang","923","Autos & Vehicles","599","6219","5.0","14","18","omqD4FCv4Sk"
"q1O4bZi705U","BrianZuk","1012","Autos & Vehicles","599","22799","4.62","45","36","pnXzMLf_Li0"
"5mcCUlHsoqw","nihonsss","1123","Entertainment","15","5812","5.0","1","0","UfaGzVuhgxM"
"bT62qtQl-Yg","AddictedToPhones","1032","Science & Technology","331","49426","3.9","20","58","xkTMqcVZEVw"
"ZF9rcmX83yQ","phonescoop","1093","Science & Technology","188","142189","3.48","31","70","7udA2NiUtaw"
"ffK-rPAzKTg","mabusua","1043","Science & Technology","279","168205","3.88","43","60","NeYujJbZpoc"
"u3_DMVtZ12w","T3Online","920","Entertainment","68","95899","4.57","35","200","BZ-Fo6Qe4Qo"
"vSCbCBfGrJQ","kravvykrav","1058","Science & Technology","63","5675","5.0","3","7","xkTMqcVZEVw"
"nKADpYRbaHM","semiot","937","Entertainment","49","673","0.0","0","1","qIDe8wqyykI"
"o2su5apWFec","freeta","1124","Entertainment","20","1515","5.0","1","2","NQHSgTf7eDc"
"8IQcGzM_yeM","minglichai","1127","Science & Technology","73","182","0.0","0","0","UfaGzVuhgxM"
"kqVpcoevh1E","rnnr4you","1127","Sports","82","204","0.0","0","0","hkzgFsEvQSM"
"tJZ0Sq_gAZ8","luxetv","1126","Travel & Events","314","258","0.0","0","0","2nOUQGOVhG0"
"NQHSgTf7eDc","sushiboiii","1124","Entertainment","16","7859","4.2","5","3","o2su5apWFec"
"orTwLf4bU3Q","ngtfr","1124","News & Politics","15","469","0.0","0","0","NQHSgTf7eDc"
"WupozC4pDn4","mobileburn","1094","Science & Technology","63","144513","4.19","110","367",""
"wzJV_vRWxcc","Blargaldalien","1120","People & Blogs","6","204","4.92","13","4","7u0fgtaWR6g"
"dCumECJ3jF8","russosa","754","Howto & Style","184","4335","5.0","15","22","Npr2V63ITxE"
"Jt6DyFbR4Ac","INGWorx","1003","People & Blogs","271","2469","4.79","29","24","-1pmiXIgnsA"
"hPhuWqzyyWs","all4tubekids","999","Comedy","67","1887","5.0","7","7","KT4TKLUQuSw"
"Y4a2YLROL88","ItalianStallionette","741","People & Blogs","323","1040","4.55","20","23","iP0hCzIo6lQ"
"Dl4km0v-P60","all4tubekids","1126","Travel & Events","321","8811","5.0","129","63","lj0UGs-0y6I"
"navP5CYDc8s","spiderman1fan","1121","Entertainment","43","17","0.0","0","0","zorw7GJRLMA"
"H6o4n4KOZF8","fox97470","1121","People & Blogs","37","39","0.0","0","0","ycmneu6BDWA"
"8B1BmpqIGHI","LeslieArmo08","1120","Entertainment","34","28","0.0","0","0","10uv33oZYjE"
"6HFi79txqm8","neshnessim","1121","Entertainment","274","27","0.0","0","0",""
"mRf48RkyXoY","KeriLovesMAtty","1120","People & Blogs","526","151","5.0","8","11","ZpJL4aFQeu0"
"TQfoRhLrSvs","Momoftwinsplus1","1121","Education","66","127","0.0","0","1",""
"fQGDc8-sMws","all4tubekids","1048","Music","314","4090","4.68","100","85","vLSUdF2d_uI"
"1xUIc0PJIBQ","all4tubekids","1021","Entertainment","63","1277","4.86","28","27","2SQiJxv_V4Y"
"S0A7dtdc-nU","Xexezinha","727","Music","148","4567638","4.87","10059","5802","I_wQK0mHbuU"
"3s8ZIvXJkBI","gottalovefullhouse87","1063","Entertainment","91","982","4.4","5","7","vVmRbvvYU5U"
"5SQ_ZW_Aa8I","responsiveholly","1113","People & Blogs","75","338","5.0","8","16","9ZpXZMfhFFo"
"yJ3T4iJzp9E","all4tubekids","1067","People & Blogs","235","690","4.86","57","26","7p4-mAqt6NI"
"lK6m6XijtPg","nalts","863","Comedy","170","46735","4.54","725","389","JefJWuVTRcs"
"wu2xmOeUDB0","sunshinetaylor","473","Music","252","34222","4.29","206","210","zXS0nEOx_20"
"A-DU9gwH5ho","sotoya","1020","Entertainment","43","20533","3.67","12","6","EeuEMeg8eQE"
"OHpjcZNM8_k","OneThousand98","1090","News & Politics","66","192259","4.85","2072","1214","oHg5SJYRHA0"
"G2q0TEje0D0","JianChao","398","Sports","150","987814","4.78","1904","726","Ww0wKU6BrwM"
"Jkjv9WbrxHQ","NextNewNetworks","1126","Music","128","56501","4.63","271","127","EeuEMeg8eQE"
"2MU7VpsGNPw","piratekikisnell","1115","Comedy","15","4329","1.35","23","9","EeuEMeg8eQE"
"GPkCwz_gNGM","WatchMojo","1120","Sports","70","121458","4.42","69","90","W-jEc5UA_Ew"
"m43sRhRZUWI","mixmakerediting","766","Sports","102","593292","4.74","751","593","Hq83qgo7Rgc"
"1fw1CcxCUgg","skytz33","377","Sports","130","1180129","4.8","1269","751","ngzyhnkT_jY"
"yBOPCOkZUVM","specialEDward","834","Comedy","162","290441","3.36","1235","664","eBGIQ7ZuuiU"
"tkY5mBY3Fvg","makinbaconx2","1032","Comedy","88","2793","2.45","11","4","EeuEMeg8eQE"
"I_y2j6vsQ4I","scienlologyx2","1073","Entertainment","60","36906","4.88","375","224","eBGIQ7ZuuiU"
"WYqowdsWXG0","badamss22","693","Sports","145","405571","4.52","1102","1675","cMV_gvBwL1g"
"UZy8P2oLPPM","omeggi","512","Sports","180","1089717","4.49","840","702","ZZFqNpmIreI"
"A3_n0B1EaOY","Plinio911","908","People & Blogs","219","50892","3.97","127","167","eBGIQ7ZuuiU"
"BcBheRAa2zw","roflmao88","1118","Entertainment","242","90721","4.33","502","252","9-4IFUak_U0"
"co8hheVlIC0","eXoOutsider","1109","Entertainment","208","291361","4.31","491","489","9-4IFUak_U0"
"vXSwSta21D0","WaroftheGalaxies","850","Entertainment","234","92900","3.07","120","110","9-4IFUak_U0"
"2JC3UMJ2It4","mynameiszach","801","Entertainment","97","3470648","4.77","4650","7120","LO4caTLqqoM"
"CdA9_wr86WA","machinima","1058","Entertainment","487","280333","4.8","2350","1560","fV8vVmtmVxU"
"5uEn3xZMX2g","roflmao88","1117","Entertainment","215","26400","4.33","163","83","9-4IFUak_U0"
"xrUchGucJvU","MichaelBarnes","1063","Entertainment","520","228660","4.85","1167","851","j1RpvCEg0uw"
"Gi--nBEUHqs","machinima","1105","Entertainment","230","242987","4.44","1108","2674","co8hheVlIC0"
"2Y4YOg5I2Y0","mapMonkeys","930","Entertainment","91","465831","4.16","396","814","fV8vVmtmVxU"
"rZBA0SKmQy8","TownIdiot25","848","Comedy","130","11007201","4.83","75004","30666","YXZjh0Cejvc"
"lod70CKSNDo","machinima","994","Entertainment","84","245068","3.81","525","594","fV8vVmtmVxU"
"EnLI5UcNu5s","Piggus","439","Entertainment","74","1867612","4.31","3492","2930","rZBA0SKmQy8"
"LO4caTLqqoM","GameStream","856","Film & Animation","139","1585943","4.61","2947","5659","2JC3UMJ2It4"
"QCq-sgihxfg","serpento99","803","Entertainment","97","1200913","4.85","7718","3658","XYJ36MIdPO4"
"RM8NWFjkmU4","WaroftheGalaxies","533","Entertainment","365","48323","4.68","139","146","9-4IFUak_U0"
"1Tt9Q9t8Wu8","boohoodman","1111","Science & Technology","95","112508","4.65","190","447","rB1exOU_0rA"
"8e-i2D-2GAc","FLIPINOM4D","872","Entertainment","117","521377","4.86","776","929","2JC3UMJ2It4"
"FIK4x2aHXPU","machinima","1095","Entertainment","37","116841","4.5","506","400","Gi--nBEUHqs"
"wrqiIjLGnCI","sonofbeep","310","Comedy","202","2845233","4.58","3955","2203","i99OFLyaw4c"
"SdAANvyapCc","eXoOutsider","1031","Entertainment","155","259335","4.57","901","2081","F891rkFzg7M"
"IvzQ92HXohU","hotelangel","1101","People & Blogs","510","12003","3.57","30","58","h-5mTsmfKc8"
"Few1w-KogfI","creeingles","1115","Music","633","5929","3.64","11","0","ZQtFpfzsckc"
"QqzEmQcVGFQ","creeingles","1107","Music","587","4347","3.12","26","0","9v02quhKY2s"
"QN795sjS-BQ","creeingles","1093","Music","473","3182","4.0","18","0","Z1WxUC5oxSA"
"Z1WxUC5oxSA","creeingles","1101","Music","597","3192","2.07","15","0","1tM6TDPLvtA"
"9tOJ7ZYyYic","u3astside","1106","Entertainment","372","78026","4.85","224","208","Mdodn8HWA_Q"
"43KhF56ULYU","wookiielover","1134","Music","332","7245","4.62","45","57","IvzQ92HXohU"
"NBLDSH4YPfA","wookiielover","1134","Music","344","6846","4.2","56","79","9tOJ7ZYyYic"
"aglqdKnu1Nw","wookiielover","1134","Music","183","11452","4.0","29","92","9tOJ7ZYyYic"
"9v02quhKY2s","creeingles","1107","Music","603","2329","3.81","26","0","QqzEmQcVGFQ"
"-55AA3zfoRk","wookiielover","1134","Music","400","3877","4.5","10","15","9v02quhKY2s"
"hnA0VyR3HI4","u3astside","1107","Entertainment","373","22921","5.0","37","62","#NAME?"
"5FQhTGQbC_E","wookiielover","1134","Music","331","5231","4.82","33","40","IvzQ92HXohU"
"pnzmMhEeZSM","frankjpmorgan","1114","News & Politics","151","178","0.0","0","0","zRj1LFQmlr4"
"Opk6QwSQg7I","frankjpmorgan","1131","Education","89","40","0.0","0","0","pnzmMhEeZSM"
"SrWWInNn4T8","frankjpmorgan","1133","Education","95","29","0.0","0","0","pnzmMhEeZSM"
"zRj1LFQmlr4","TraderB52","1104","Howto & Style","482","156","0.0","0","0",""
"ea2lStAOnRI","frankjpmorgan","1113","Howto & Style","30","318","1.0","1","0","pnzmMhEeZSM"
"RZQJyBJKr6U","zone5282","904","Howto & Style","543","7174","4.83","6","8","1IaiGBl9iTM"
"k94QKyoeFnI","learn2stocktrade","1054","Education","280","545","0.0","0","0","pZU4mDC0fgU"
"p6h-Li0pJBI","linetrol","927","Howto & Style","551","2981","5.0","2","2","D6YdGwMajjc"
"pZU4mDC0fgU","learn2stocktrade","1058","Education","403","326","0.0","0","0",""
"Mo8dVabH1Qs","zone5282","902","Howto & Style","584","2492","3.5","6","0","TRy9KCyyOME"
"APzV_YjJBcQ","WillaimFDennis","881","Howto & Style","573","885","5.0","2","1","HpRmYif-bHg"
"HraxSBGBMD0","WillaimFDennis","882","Howto & Style","418","1007","5.0","1","0",""
"cMPHd9TQtVw","dayvejohnson","757","People & Blogs","473","10313","4.33","3","7","BK9JwGf40NU"
"zOEBWQg2wGM","TheTradingAuthority","931","Howto & Style","555","1035","4.67","3","0","BFwUiOfuGPk"
"pP_J22-IKQ8","TheTradingAuthority","861","Howto & Style","443","5698","3.17","6","4","1IaiGBl9iTM"
"pXxF5GM0Gqc","TradingIsmyLife","1069","Education","460","739","0.0","0","0",""
"Xkhr8v2FBoE","thermal1","1017","Howto & Style","678","3574","4.91","22","5","cXFAWuvb-SY"
"xueEtKYnvb8","ClickTrader","866","People & Blogs","503","1042","5.0","1","4",""
"ZTtCdrn1uw0","thermal1","1092","Education","804","1644","4.9","10","0",""
"1IaiGBl9iTM","WillaimFDennis","841","Howto & Style","481","6639","5.0","5","2","5nPi5FYKTZ4"
"4UD7IgmlYwI","ELSToronto","959","People & Blogs","29","391","5.0","1","2","ztukNON_Low"
"hPDny4BF5mE","felipedrl","985","Comedy","17","137","0.0","0","1","VbHyz4FWI8o"
"DBfZK5Ni7WQ","jessicahoutside","795","Comedy","305","211","0.0","0","0",""
"tm_lwFJNE-g","dodudu2005","1075","Entertainment","10","34","0.0","0","0",""
"Gpb-YtypYn8","MichaelFdeGodoy","942","Comedy","25","408","5.0","1","3","e-rtXgl1xIY"
"gDPkpaBfj1g","ANTIDEUS","957","Music","69","825","0.0","0","1",""
"bIzCqDYvALs","kherlaka","1083","Comedy","39","36","0.0","0","0",""
"VUa_idjNrbQ","felipedrl","985","Comedy","191","228","4.0","1","0","4UD7IgmlYwI"
"xz74jT-52GE","luzciano","669","Comedy","6","93","0.0","0","0",""
"V85L5Q5PKDU","fvione","1089","Comedy","41","353","5.0","1","0",""
"5ru0KegKW4o","MaNaTurquia","979","Travel & Events","20","237","0.0","0","0",""
"47is5Vh_JUY","pluz79","863","People & Blogs","218","1470","0.0","0","0",""
"ATy4Cc809IE","ANTIDEUS","957","Comedy","24","304","5.0","1","2",""
"02xJsQAsnx8","PiratePrinceEdward","1119","Education","9","21","0.0","0","0",""
"4QAXRj-fSS4","matterh","721","Entertainment","21","1400","5.0","3","1","KA3Q_adEMuY"
"d4P43n074Hw","nocrabsinbrazil","989","Music","229","27","0.0","0","0",""
"_zs83FG07I4","nocrabsinbrazil","989","Music","246","17","0.0","0","0",""
"UHDfgAjRgmk","LittleLeo77","719","Howto & Style","177","3903","4.43","7","5",""
"x89heXSkJnE","sergioew","1088","Pets & Animals","141","54","0.0","0","0",""
"#NAME?","nocrabsinbrazil","989","Music","228","21","0.0","0","0",""
"Efas9VXpczo","DoggyTV","497","Pets & Animals","193","11373","4.69","35","4","CVq6RqxLF8Q"
"O3__pcGJiMQ","JCipr","624","Pets & Animals","203","1908","0.0","0","1",""
"huT79e0cTCc","ProverbialCarrot","975","News & Politics","62","21860","4.85","47","60","f_H7rq_nyuc"
"miPqiXKu8NA","SealAngel","953","Pets & Animals","211","3686","4.75","16","18","OJItdoliW2Y"
"w74wBxgl878","MissBoomer","860","Pets & Animals","308","864","5.0","7","7",""
